algorithm,benchmark,seed,evaluations,best_value,best_candidate
genetic_algorithm,rosenbrock,100,20000,0.1860517742360033,"[0.9987754804322561, 0.9968967447664173, 0.9938484185554818, 0.9868340444802718, 0.9731202312031867, 0.9452324463792351, 0.8935375734345037, 0.799394206591034, 0.6395576272921888, 0.4093620945801736]"
genetic_algorithm,rosenbrock,101,20000,1.7834372439150876,"[1.005789068739688, 1.0069806911220747, 1.0125104793396222, 1.0258295701062752, 1.0501675793874186, 1.1053878524207348, 1.2193041852911461, 1.488440859465196, 2.2156255172869965, 4.909169521293636]"
genetic_algorithm,rosenbrock,102,20000,6.278662759010805,"[0.7732381032718382, 0.5981854738106603, 0.3643173703210761, 0.13986962555595706, 0.030876131610080335, 0.012710186800493717, 0.00582460451239483, 0.009439810078133123, 0.0118008153764083, -0.0007661406706564493]"
genetic_algorithm,rosenbrock,103,20000,3.1192503727146583,"[0.9965597403565059, 0.9989352206235973, 1.0057055980006055, 1.0232189082152665, 1.0522267763652884, 1.1148576896984768, 1.261480596016834, 1.6106224852450781, 2.596207410999728, 6.730561054503498]"
genetic_algorithm,rosenbrock,104,20000,2.369949643638222,"[1.0136116426989992, 1.0025074123670765, 1.0106886428806772, 1.0221010085577702, 1.0332767021087599, 1.074215718138096, 1.1826235252843165, 1.461107219857865, 2.172051328925266, 4.695725163866902]"
genetic_algorithm,rosenbrock,105,20000,5.706842884523032,"[0.8400505237532886, 0.7113722833393525, 0.507315142109257, 0.26413579422894456, 0.07698384734001663, 0.015666459997977042, 0.009570469564772774, 0.011309856784718355, 0.009691623725881046, 0.002508040465427879]"
genetic_algorithm,rosenbrock,106,20000,7.350980678520118,"[0.5720661546955274, 0.3316578360236525, 0.10619919431303322, 0.022130632590684495, 0.010402120996025391, 0.014173282099764284, 0.008358492835429207, 0.010777409230052614, 0.01144070835462098, 0.0007241175312963054]"
genetic_algorithm,rosenbrock,107,20000,7.223252665773597,"[0.5991535929481433, 0.36148413461320017, 0.14392519571501686, 0.02675670718961471, 0.01737689889129745, 0.009276119168177305, 0.010508895486686428, 0.009677801870668969, 0.008286865351726519, -0.0002846105585812629]"
genetic_algorithm,rosenbrock,108,20000,76.28502783623453,"[0.8857532441027411, 0.6246777045514778, 0.5031715911823114, 0.5636633632413559, 0.6407410711717533, 0.7502972656972104, 1.000453320737581, 1.3871426905930688, 2.128366995757501, 4.593288180647074]"
genetic_algorithm,rosenbrock,109,20000,6.935933102646028,"[0.6648025532408948, 0.4395969429750822, 0.19714953429302454, 0.04594909699788526, 0.014087881515985062, 0.008810544392704744, 0.006312884234114219, 0.010444955380215143, 0.01083863159867445, -0.0009029162304766454]"
genetic_algorithm,rosenbrock,110,20000,2.614525896499445,"[0.992876319284621, 0.9938030121903701, 1.002666318739332, 1.014105500325921, 1.0501646867203374, 1.1147455382068079, 1.2513997328570905, 1.5663698155749262, 2.452091931773915, 6.012993828150049]"
genetic_algorithm,rosenbrock,111,20000,7.5655256808381655,"[0.5161109090648405, 0.26735724289702156, 0.07646007733410204, 0.01696023685643864, 0.010780080905640095, 0.0099625398366405, 0.013519862684958465, 0.010146888250864943, 0.02003420560939119, 0.0002031279716159559]"
genetic_algorithm,rosenbrock,112,20000,7.666728328708542,"[0.4892253588184093, 0.24739963780999522, 0.08387078131835868, 0.012455674277108203, 0.014539654746141516, 0.012533363848384396, 0.005088611394320818, 0.01583608798085341, 0.016399241516032545, 0.00536248908682669]"
genetic_algorithm,rosenbrock,113,20000,0.10842112694626778,"[0.9935918337659784, 0.9915871979478489, 0.9902752604907806, 0.983702942819385, 0.9777707632473467, 0.9725049592002297, 0.9643013657652868, 0.9386183778651667, 0.8842380225826603, 0.7829231897091549]"
genetic_algorithm,rosenbrock,114,20000,4.6952789711153935,"[0.9179379864466466, 0.842837284517676, 0.7119466337900469, 0.514325156409824, 0.2758532336095779, 0.08464338807639035, 0.020043244820527086, 0.01073244460620587, 0.012434241819554008, 0.0011348910208277944]"
genetic_algorithm,rosenbrock,115,20000,7.148965271212001,"[0.6287491300647172, 0.38825827086987014, 0.1457356689911498, 0.030786575512392778, 0.012698921234781285, 0.009041650642928759, 0.00705230837007123, 0.010103577229083357, 0.010697975200950244, 0.0045180679840510695]"
genetic_algorithm,rosenbrock,116,20000,4.45605031479008,"[0.9921084642099703, 0.9902135214133782, 0.999447298431782, 1.012972579725901, 1.0549246000466554, 1.1355081463908596, 1.2929064542413118, 1.6970746752116173, 2.893386105564156, 8.369582105541044]"
genetic_algorithm,rosenbrock,117,20000,0.38246132711407876,"[0.9926792002635958, 0.9879287228058257, 0.981074355402284, 0.9658815897697077, 0.950930659269532, 0.9175818390297883, 0.8558775684925176, 0.7415871627351693, 0.5507059143336841, 0.30325691660696436]"
genetic_algorithm,rosenbrock,118,20000,0.3825225293963659,"[0.9957151760144998, 0.9923353111101376, 0.9875779146916829, 0.9771564838351021, 0.9565326295402717, 0.9158199836863993, 0.8367668796831046, 0.7036992489061794, 0.4958255011784788, 0.24283442253274834]"
genetic_algorithm,rosenbrock,119,20000,22.675464921739866,"[0.8670898715068456, 0.9795754258685176, 0.8845130056623602, 0.8205153086611748, 0.8228816863487206, 0.8888004031997712, 1.055869384454046, 1.2140077373382108, 1.5918425570608603, 2.5010992573555773]"
